"flight","departure_time","arrival_time","origin","day","month","year","airport"
"TK 4598","22:10","03:45","ISL",18,3,2020,"ALG"
"AH 6292","23:00","01:15","DJG",18,3,2020,"ALG"
"TK 656","02:15","07:55","ISL",19,3,2020,"ALG"
"AF 1355","06:00","08:40","CDG",19,3,2020,"ALG"
"KL 2067","06:00","08:40","CDG",19,3,2020,"ALG"
"KQ 3010","06:00","08:40","CDG",19,3,2020,"ALG"
"SU 3108","06:00","08:40","CDG",19,3,2020,"ALG"
"AH 6146","06:10","08:40","TIN",19,3,2020,"ALG"
"AH 6024","06:10","07:00","CZL",19,3,2020,"ALG"
"AH 6180","07:00","08:15","ORN",19,3,2020,"ALG"
"AH 1226","07:00","08:45","LYS",19,3,2020,"ALG"
"AH 6058","07:00","07:50","GJL",19,3,2020,"ALG"
"AH 4000","07:10","08:30","TUN",19,3,2020,"ALG"
"AH 6294","07:15","09:40","TMR",19,3,2020,"ALG"
"AH 1002","07:15","09:45","CDG",19,3,2020,"ALG"
"AH 6170","07:15","08:30","AAE",19,3,2020,"ALG"
"AH 6190","07:30","08:35","CZL",19,3,2020,"ALG"
"AH 6040","07:30","08:30","BSK",19,3,2020,"ALG"
"AH 6252","08:00","09:25","ELU",19,3,2020,"ALG"
"AH 4016","08:30","13:20","BEY",19,3,2020,"ALG"
"AH 1022","09:00","10:30","MRS",19,3,2020,"ALG"
"AH 1010","09:10","11:30","ORY",19,3,2020,"ALG"
"TO 4681","09:25","11:40","NTE",19,3,2020,"ALG"
"AF 6036","09:25","11:40","NTE",19,3,2020,"ALG"
"AH 6486","09:30","12:30","VVZ",19,3,2020,"ALG"
"AH 1036","09:30","11:20","LYS",19,3,2020,"ALG"
"AH 1044","09:30","11:10","TLS",19,3,2020,"ALG"
"AH 3016","09:45","15:20","ISL",19,3,2020,"ALG"
"TK 4596","09:45","15:20","ISL",19,3,2020,"ALG"
"SF 3018","10:00","12:30","SXB",19,3,2020,"ALG"
"AH 6032","10:30","11:45","TEE",19,3,2020,"ALG"
"AH 1000","10:30","13:00","CDG",19,3,2020,"ALG"
"TK 654","11:05","16:40","ISL",19,3,2020,"ALG"
"AH 6172","11:10","12:25","AAE",19,3,2020,"ALG"
"AH 6226","11:20","13:00","HME",19,3,2020,"ALG"
"AH 6192","11:20","12:25","CZL",19,3,2020,"ALG"
"AH 6266","11:30","12:55","TGR",19,3,2020,"ALG"
"AH 6182","11:30","12:45","ORN",19,3,2020,"ALG"
"AH 6070","11:45","12:55","LOO",19,3,2020,"ALG"
"AH 2046","11:45","13:45","GVA",19,3,2020,"ALG"
"AH 1004","12:00","14:20","ORY",19,3,2020,"ALG"
"AF 9455","12:10","14:30","ORY",19,3,2020,"ALG"
"TU 339","12:15","13:25","TUN",19,3,2020,"ALG"
"AH 2700","12:40","16:40","YUL",19,3,2020,"ALG"
"MS 846","13:25","18:05","CAI",19,3,2020,"ALG"
"LH 1317","13:25","16:10","FRA",19,3,2020,"ALG"
"AC 9196","13:25","16:10","FRA",19,3,2020,"ALG"
"BA 2547","13:35","15:30","LGW",19,3,2020,"ALG"
"AH 6052","13:50","14:35","BJA",19,3,2020,"ALG"
"IB 8805","14:10","15:40","MAD",19,3,2020,"ALG"
"SF 2112","14:30","15:30","CZL",19,3,2020,"ALG"
"RJ 518","15:00","20:25","AMM",19,3,2020,"ALG"
"AH 6056","15:00","15:50","GJL",19,3,2020,"ALG"
"AF 1855","15:05","17:40","CDG",19,3,2020,"ALG"
"KL 2183","15:05","17:40","CDG",19,3,2020,"ALG"
"MU 4986","15:05","17:40","CDG",19,3,2020,"ALG"
"SU 3114","15:05","17:40","CDG",19,3,2020,"ALG"
"EK 758","15:20","00:50","DXB",19,3,2020,"ALG"
"AH 6174","15:25","16:40","AAE",19,3,2020,"ALG"
"AH 1040","15:30","17:10","NCE",19,3,2020,"ALG"
"AH 6042","15:45","16:45","BSK",19,3,2020,"ALG"
"QR 1380","15:45","23:25","DOH",19,3,2020,"ALG"
"AH 6038","16:00","17:15","BLJ",19,3,2020,"ALG"
"AH 6216","16:30","18:10","OGX",19,3,2020,"ALG"
"AH 1012","16:40","19:10","CDG",19,3,2020,"ALG"
"TK 652","16:45","22:10","ISL",19,3,2020,"ALG"
"AH 4002","16:50","18:10","TUN",19,3,2020,"ALG"
"AH 5326","16:55","20:10","BKO",19,3,2020,"ALG"
"AH 6250","17:00","18:25","ELU",19,3,2020,"ALG"
"AH 6222","17:30","18:45","HME",19,3,2020,"ALG"
"AH 6194","17:40","18:45","CZL",19,3,2020,"ALG"
"SF 2332","18:00","20:20","INZ",19,3,2020,"ALG"
"AZ 801","18:05","19:55","FCO",19,3,2020,"ALG"
"AH 6006","18:15","19:15","AAE",19,3,2020,"ALG"
"AH 6184","18:25","19:40","ORN",19,3,2020,"ALG"
"AH 6200","18:30","20:00","GHA",19,3,2020,"ALG"
"AH 6102","18:30","19:30","ORN",19,3,2020,"ALG"
"AH 6026","18:30","19:20","CZL",19,3,2020,"ALG"
"AF 1655","19:00","21:35","CDG",19,3,2020,"ALG"
"KQ 3017","19:00","21:35","CDG",19,3,2020,"ALG"
"SU 3112","19:00","21:35","CDG",19,3,2020,"ALG"
"JAF 3402","19:35","22:15","CRL",19,3,2020,"ALG"
"AH 6176","19:40","20:55","AAE",19,3,2020,"ALG"
"VY 7990","20:10","21:45","MRS",19,3,2020,"ALG"
"IB 5722","20:10","21:45","MRS",19,3,2020,"ALG"
"AH 5010","20:10","00:05","DSS",19,3,2020,"ALG"
"AH 6106","20:30","21:30","ORN",19,3,2020,"ALG"
"AH 3018","22:10","03:45","ISL",19,3,2020,"ALG"
"TK 4598","22:10","03:45","ISL",19,3,2020,"ALG"
"AH 6132","22:20","23:50","CBH",19,3,2020,"ALG"
"AH 4062","22:35","08:05","DXB",19,3,2020,"ALG"
"AH 6312","23:00","01:15","DJG",19,3,2020,"ALG"
"AH 6142","23:30","01:20","AZR",19,3,2020,"ALG"
"AH 6230","23:59","02:25","TMR",19,3,2020,"ALG"
"TK 656","02:15","07:55","ISL",20,3,2020,"ALG"
"AF 1355","06:00","08:40","CDG",20,3,2020,"ALG"
"KL 2067","06:00","08:40","CDG",20,3,2020,"ALG"
"KQ 3010","06:00","08:40","CDG",20,3,2020,"ALG"
"SU 3108","06:00","08:40","CDG",20,3,2020,"ALG"
"TK 6333","06:25","08:30","ZRH",20,3,2020,"ALG"
"AH 6058","07:00","07:50","GJL",20,3,2020,"ALG"
"AH 6226","07:00","08:40","HME",20,3,2020,"ALG"
"AH 6180","07:00","08:15","ORN",20,3,2020,"ALG"
"AH 6334","07:00","08:55","VVZ",20,3,2020,"ALG"
"AH 6032","07:00","08:15","TEE",20,3,2020,"ALG"
"AH 6134","07:00","08:30","CBH",20,3,2020,"ALG"
"AH 4000","07:05","08:25","TUN",20,3,2020,"ALG"
"AH 1002","07:15","09:45","CDG",20,3,2020,"ALG"
"AH 6170","07:15","08:30","AAE",20,3,2020,"ALG"
"AH 6190","07:20","08:25","CZL",20,3,2020,"ALG"
"AH 6464","07:45","10:35","AZR",20,3,2020,"ALG"
"AH 1074","08:00","10:35","LIL",20,3,2020,"ALG"
"AH 4038","08:30","13:15","CAI",20,3,2020,"ALG"
"SF 2374","09:00","10:10","ELU",20,3,2020,"ALG"
"AH 1022","09:00","10:30","MRS",20,3,2020,"ALG"
"AH 2200","09:00","11:40","BRU",20,3,2020,"ALG"
"AH 1010","09:10","11:30","ORY",20,3,2020,"ALG"
"AH 1036","09:30","11:20","LYS",20,3,2020,"ALG"
"VY 7477","09:35","10:55","BCN",20,3,2020,"ALG"
"IB 5683","09:35","10:55","BCN",20,3,2020,"ALG"
"AH 3016","09:45","15:20","ISL",20,3,2020,"ALG"
"TK 4596","09:45","15:20","ISL",20,3,2020,"ALG"
"AH 1216","10:00","12:25","ETZ",20,3,2020,"ALG"
"AH 2062","10:05","12:50","BRU",20,3,2020,"ALG"
"AH 2026","10:15","12:15","MXP",20,3,2020,"ALG"
"AH 2070","10:15","13:15","FRA",20,3,2020,"ALG"
"AH 2054","10:20","12:30","LHR",20,3,2020,"ALG"
"AH 6140","10:30","13:20","AZR",20,3,2020,"ALG"
"AH 1000","10:30","13:00","CDG",20,3,2020,"ALG"
"AH 6266","10:35","12:00","TGR",20,3,2020,"ALG"
"VY 7397","10:35","11:40","ALC",20,3,2020,"ALG"
"IB 5864","10:35","11:40","ALC",20,3,2020,"ALG"
"KL 2181","10:45","13:20","CDG",20,3,2020,"ALG"
"SU 3110","10:45","13:20","CDG",20,3,2020,"ALG"
"AF 1555","10:45","13:20","CDG",20,3,2020,"ALG"
"SF 2382","11:00","12:40","CBH",20,3,2020,"ALG"
"AH 1190","11:00","12:50","BOD",20,3,2020,"ALG"
"TK 654","11:05","16:40","ISL",20,3,2020,"ALG"
"AH 6192","11:10","12:15","CZL",20,3,2020,"ALG"
"AH 6172","11:10","12:25","AAE",20,3,2020,"ALG"
"5O 952","11:20","13:40","CDG",20,3,2020,"ALG"
"AH 6182","11:30","12:45","ORN",20,3,2020,"ALG"
"TO 4801","11:35","13:30","LYS",20,3,2020,"ALG"
"AH 2046","11:45","13:45","GVA",20,3,2020,"ALG"
"AH 6038","11:50","13:05","BLJ",20,3,2020,"ALG"
"AH 1004","12:00","14:20","ORY",20,3,2020,"ALG"
"AZ 801","12:00","13:50","FCO",20,3,2020,"ALG"
"BA 2547","12:05","14:00","LGW",20,3,2020,"ALG"
"AH 6022","12:05","13:10","CZL",20,3,2020,"ALG"
"TU 339","12:15","13:25","TUN",20,3,2020,"ALG"
"AH 6318","12:55","14:35","OGX",20,3,2020,"ALG"
"SF 2364","13:15","15:45","VVZ",20,3,2020,"ALG"
"MS 846","13:25","18:05","CAI",20,3,2020,"ALG"
"IB 8805","14:10","15:40","MAD",20,3,2020,"ALG"
"AH 1020","14:20","15:50","MRS",20,3,2020,"ALG"
"AH 6056","15:05","15:55","GJL",20,3,2020,"ALG"
"AF 1855","15:05","17:40","CDG",20,3,2020,"ALG"
"KL 2183","15:05","17:40","CDG",20,3,2020,"ALG"
"MU 4986","15:05","17:40","CDG",20,3,2020,"ALG"
"SU 3114","15:05","17:40","CDG",20,3,2020,"ALG"
"AH 6118","15:10","16:40","TLM",20,3,2020,"ALG"
"EK 758","15:20","00:50","DXB",20,3,2020,"ALG"
"AH 6174","15:25","16:40","AAE",20,3,2020,"ALG"
"AH 6050","15:30","16:00","BJA",20,3,2020,"ALG"
"AH 3004","15:30","16:35","LIS",20,3,2020,"ALG"
"AH 6252","15:30","16:55","ELU",20,3,2020,"ALG"
"QR 1380","15:45","23:25","DOH",20,3,2020,"ALG"
"AH 3000","15:50","22:30","SVO",20,3,2020,"ALG"
"AH 4002","15:55","17:15","TUN",20,3,2020,"ALG"
"AH 6244","16:30","18:20","IAM",20,3,2020,"ALG"
"AH 1012","16:40","19:10","CDG",20,3,2020,"ALG"
"TK 652","16:45","22:10","ISL",20,3,2020,"ALG"
"SF 3012","17:00","19:20","NTE",20,3,2020,"ALG"
"AH 6184","17:00","18:15","ORN",20,3,2020,"ALG"
"SF 2114","17:30","18:25","CZL",20,3,2020,"ALG"
"AH 6194","17:40","18:45","CZL",20,3,2020,"ALG"
"AH 6222","17:45","18:45","HME",20,3,2020,"ALG"
"AH 6042","17:45","18:45","BSK",20,3,2020,"ALG"
"AH 6006","18:00","19:00","AAE",20,3,2020,"ALG"
"AH 6200","18:30","20:00","GHA",20,3,2020,"ALG"
"AH 6026","18:30","19:20","CZL",20,3,2020,"ALG"
"AH 2206","18:50","20:30","MAD",20,3,2020,"ALG"
"AF 1655","19:00","21:35","CDG",20,3,2020,"ALG"
"KQ 3017","19:00","21:35","CDG",20,3,2020,"ALG"
"SU 3112","19:00","21:35","CDG",20,3,2020,"ALG"
"AH 5322","19:00","21:15","OUA",20,3,2020,"ALG"
"AH 6112","19:00","20:00","ORN",20,3,2020,"ALG"
"AH 6542","19:40","21:30","AZR",20,3,2020,"ALG"
"AH 6176","19:40","20:55","AAE",20,3,2020,"ALG"
"AH 6216","20:00","21:40","OGX",20,3,2020,"ALG"
"AH 5318","20:00","23:50","ABJ",20,3,2020,"ALG"
"VY 7990","20:10","21:45","MRS",20,3,2020,"ALG"
"IB 5722","20:10","21:45","MRS",20,3,2020,"ALG"
"AH 5010","20:10","00:05","DSS",20,3,2020,"ALG"
"AH 6584","20:20","21:10","CZL",20,3,2020,"ALG"
"AH 6106","20:30","21:30","ORN",20,3,2020,"ALG"
"AH 5324","20:35","00:20","NIM",20,3,2020,"ALG"
"AH 3018","22:30","03:45","ISL",20,3,2020,"ALG"
"TK 4598","22:30","03:45","ISL",20,3,2020,"ALG"
"AH 4062","22:35","08:05","DXB",20,3,2020,"ALG"
"AH 6232","23:00","01:25","TMR",20,3,2020,"ALG"
"AH 6146","23:55","02:25","TIN",20,3,2020,"ALG"
"VY 7479","00:50","02:10","BCN",20,3,2020,"ALG"
"IB 5685","00:50","02:10","BCN",20,3,2020,"ALG"
"AH 6146","23:55","02:25","TIN",21,3,2020,"ALG"
"VY 7479","00:50","02:10","BCN",21,3,2020,"ALG"
"IB 5685","00:50","02:10","BCN",21,3,2020,"ALG"
"TK 656","02:15","07:55","ISL",21,3,2020,"ALG"
"AF 1355","06:00","08:40","CDG",21,3,2020,"ALG"
"KL 2067","06:00","08:40","CDG",21,3,2020,"ALG"
"KQ 3010","06:00","08:40","CDG",21,3,2020,"ALG"
"SU 3108","06:00","08:40","CDG",21,3,2020,"ALG"
"AH 6012","06:10","07:00","CZL",21,3,2020,"ALG"
"AH 6100","07:00","08:00","ORN",21,3,2020,"ALG"
"AH 6180","07:00","08:15","ORN",21,3,2020,"ALG"
"AH 6226","07:00","08:40","HME",21,3,2020,"ALG"
"AH 6058","07:00","07:50","GJL",21,3,2020,"ALG"
"SF 2320","07:00","08:40","AZR",21,3,2020,"ALG"
"AH 1002","07:15","09:45","CDG",21,3,2020,"ALG"
"AH 6170","07:15","08:30","AAE",21,3,2020,"ALG"
"AH 6190","07:20","08:25","CZL",21,3,2020,"ALG"
"AH 6038","07:30","08:45","BLJ",21,3,2020,"ALG"
"AH 1208","07:35","10:00","CDG",21,3,2020,"ALG"
"IB 5683","08:30","09:50","BCN",21,3,2020,"ALG"
"VY 7477","08:30","09:50","BCN",21,3,2020,"ALG"
"AH 6102","08:50","10:05","ORN",21,3,2020,"ALG"
"AH 1802","09:00","11:00","MRS",21,3,2020,"ALG"
"AH 2028","09:00","11:20","VIE",21,3,2020,"ALG"
"AH 1022","09:00","10:30","MRS",21,3,2020,"ALG"
"AH 1010","09:10","11:30","ORY",21,3,2020,"ALG"
"AH 1036","09:30","11:20","LYS",21,3,2020,"ALG"
"AH 6472","09:30","13:00","DJG",21,3,2020,"ALG"
"AH 1044","09:30","11:10","TLS",21,3,2020,"ALG"
"AH 1040","09:30","11:10","NCE",21,3,2020,"ALG"
"AH 3000","10:00","16:45","SVO",21,3,2020,"ALG"
"AH 2054","10:20","12:30","LHR",21,3,2020,"ALG"
"AH 6156","10:25","11:55","TMX",21,3,2020,"ALG"
"AH 1000","10:30","13:00","CDG",21,3,2020,"ALG"
"AH 6252","10:35","12:00","ELU",21,3,2020,"ALG"
"VY 7397","10:35","11:40","ALC",21,3,2020,"ALG"
"IB 5864","10:35","11:40","ALC",21,3,2020,"ALG"
"AF 1555","10:45","13:20","CDG",21,3,2020,"ALG"
"SU 3110","10:45","13:20","CDG",21,3,2020,"ALG"
"KL 2181","10:45","13:20","CDG",21,3,2020,"ALG"
"5O 952","11:10","13:30","CDG",21,3,2020,"ALG"
"AH 2046","11:45","13:45","GVA",21,3,2020,"ALG"
"AH 6070","11:45","12:55","LOO",21,3,2020,"ALG"
"AH 6228","12:00","13:40","HME",21,3,2020,"ALG"
"AH 6216","12:00","13:40","OGX",21,3,2020,"ALG"
"AH 1004","12:00","14:20","ORY",21,3,2020,"ALG"
"AH 1074","12:40","15:15","LIL",21,3,2020,"ALG"
"AH 6132","13:00","15:15","CBH",21,3,2020,"ALG"
"MS 846","13:25","18:05","CAI",21,3,2020,"ALG"
"IB 8805","14:10","15:40","MAD",21,3,2020,"ALG"
"AH 1020","14:20","15:50","MRS",21,3,2020,"ALG"
"AF 1855","15:05","17:40","CDG",21,3,2020,"ALG"
"KL 2183","15:05","17:40","CDG",21,3,2020,"ALG"
"MU 4986","15:05","17:40","CDG",21,3,2020,"ALG"
"SU 3114","15:05","17:40","CDG",21,3,2020,"ALG"
"AH 6056","15:10","16:00","GJL",21,3,2020,"ALG"
"AH 6040","15:20","16:15","BSK",21,3,2020,"ALG"
"SF 2340","15:30","17:45","TIN",21,3,2020,"ALG"
"AH 6050","15:30","16:00","BJA",21,3,2020,"ALG"
"QR 1380","15:45","23:25","DOH",21,3,2020,"ALG"
"AH 6034","16:00","17:15","TEE",21,3,2020,"ALG"
"TU 375","16:25","17:35","TUN",21,3,2020,"ALG"
"AH 1012","16:40","19:10","CDG",21,3,2020,"ALG"
"AH 6222","16:45","18:25","HME",21,3,2020,"ALG"
"AH 6184","17:00","18:15","ORN",21,3,2020,"ALG"
"AH 6218","17:00","18:40","OGX",21,3,2020,"ALG"
"AF 9455","17:20","19:40","ORY",21,3,2020,"ALG"
"SWT 8157","17:35","19:45","MAD",21,3,2020,"ALG"
"VY 7339","17:40","18:45","VLC",21,3,2020,"ALG"
"IB 5666","17:40","18:45","VLC",21,3,2020,"ALG"
"AH 6006","18:00","19:00","AAE",21,3,2020,"ALG"
"AH 6042","18:15","19:15","BSK",21,3,2020,"ALG"
"AH 6026","18:30","19:35","CZL",21,3,2020,"ALG"
"AH 6200","18:30","20:00","GHA",21,3,2020,"ALG"
"AF 1655","19:00","21:35","CDG",21,3,2020,"ALG"
"KQ 3017","19:00","21:35","CDG",21,3,2020,"ALG"
"SU 3112","19:00","21:35","CDG",21,3,2020,"ALG"
"AH 6176","19:40","20:55","AAE",21,3,2020,"ALG"
"VY 7990","20:10","21:45","MRS",21,3,2020,"ALG"
"IB 5722","20:10","21:45","MRS",21,3,2020,"ALG"
"AH 3200","20:15","01:20","ISL",21,3,2020,"ALG"
"AH 6106","20:30","21:30","ORN",21,3,2020,"ALG"
"AH 6238","22:00","00:25","TMR",21,3,2020,"ALG"
"AH 3018","22:10","03:45","ISL",21,3,2020,"ALG"
"TK 4598","22:10","03:45","ISL",21,3,2020,"ALG"
"VY 7475","22:45","00:05","BCN",21,3,2020,"ALG"
"IB 5681","22:45","00:05","BCN",21,3,2020,"ALG"
"AH 6292","23:00","01:15","DJG",21,3,2020,"ALG"
"AH 6142","23:30","01:20","AZR",21,3,2020,"ALG"
"AF 1355","06:00","08:40","CDG",22,3,2020,"ALG"
"KL 2067","06:00","08:40","CDG",22,3,2020,"ALG"
"KQ 3010","06:00","08:40","CDG",22,3,2020,"ALG"
"SU 3108","06:00","08:40","CDG",22,3,2020,"ALG"
"AH 6102","07:00","08:15","ORN",22,3,2020,"ALG"
"AH 6058","07:00","07:50","GJL",22,3,2020,"ALG"
"AH 6226","07:00","08:40","HME",22,3,2020,"ALG"
"AH 1002","07:15","09:45","CDG",22,3,2020,"ALG"
"AH 6170","07:15","08:30","AAE",22,3,2020,"ALG"
"AH 6190","07:20","08:25","CZL",22,3,2020,"ALG"
"AH 6038","07:30","08:45","BLJ",22,3,2020,"ALG"
"AH 6216","08:00","09:40","OGX",22,3,2020,"ALG"
"AH 6180","08:00","09:15","ORN",22,3,2020,"ALG"
"AH 6050","08:30","09:00","BJA",22,3,2020,"ALG"
"VY 7397","08:35","09:40","ALC",22,3,2020,"ALG"
"IB 5864","08:35","09:40","ALC",22,3,2020,"ALG"
"SF 3012","09:00","11:20","NTE",22,3,2020,"ALG"
"AH 1022","09:00","10:30","MRS",22,3,2020,"ALG"
"AH 1070","09:00","10:25","MPL",22,3,2020,"ALG"
"AH 1010","09:10","11:30","ORY",22,3,2020,"ALG"
"AH 6140","09:30","12:20","AZR",22,3,2020,"ALG"
"AH 1036","09:30","11:20","LYS",22,3,2020,"ALG"
"VY 7477","09:35","10:55","BCN",22,3,2020,"ALG"
"IB 5683","09:35","10:55","BCN",22,3,2020,"ALG"
"TK 6521","09:50","11:00","TUN",22,3,2020,"ALG"
"AH 3016","09:50","15:20","ISL",22,3,2020,"ALG"
"TK 4596","09:50","15:20","ISL",22,3,2020,"ALG"
"AH 6156","10:00","12:50","TMX",22,3,2020,"ALG"
"AH 2070","10:15","13:15","FRA",22,3,2020,"ALG"
"AH 2026","10:15","12:15","MXP",22,3,2020,"ALG"
"AH 1222","10:20","13:00","LYS",22,3,2020,"ALG"
"AH 2054","10:20","12:30","LHR",22,3,2020,"ALG"
"AH 2208","10:25","13:00","FRA",22,3,2020,"ALG"
"AH 6252","10:30","11:55","ELU",22,3,2020,"ALG"
"AH 1000","10:30","13:00","CDG",22,3,2020,"ALG"
"AH 6266","10:40","12:05","TGR",22,3,2020,"ALG"
"AH 1172","11:00","13:10","MLH",22,3,2020,"ALG"
"5O 952","11:10","13:30","CDG",22,3,2020,"ALG"
"AH 6032","11:45","13:00","TEE",22,3,2020,"ALG"
"AH 1044","11:50","13:30","TLS",22,3,2020,"ALG"
"AH 1004","12:00","14:20","ORY",22,3,2020,"ALG"
"AH 2066","12:00","14:40","CRL",22,3,2020,"ALG"
"AH 6070","12:00","13:10","LOO",22,3,2020,"ALG"
"AH 6124","13:00","13:50","TID",22,3,2020,"ALG"
"MS 846","13:25","18:05","CAI",22,3,2020,"ALG"
"BA 2547","13:35","15:20","LGW",22,3,2020,"ALG"
"AF 9455","13:40","16:00","ORY",22,3,2020,"ALG"
"IB 8805","14:10","15:40","MAD",22,3,2020,"ALG"
"AH 1020","14:20","15:50","MRS",22,3,2020,"ALG"
"SF 2220","15:00","16:00","ORN",22,3,2020,"ALG"
"AH 6040","15:00","16:00","BSK",22,3,2020,"ALG"
"SF 2110","15:00","15:55","CZL",22,3,2020,"ALG"
"AH 6056","15:00","15:50","GJL",22,3,2020,"ALG"
"AF 1855","15:05","17:40","CDG",22,3,2020,"ALG"
"KL 2183","15:05","17:40","CDG",22,3,2020,"ALG"
"MU 4986","15:05","17:40","CDG",22,3,2020,"ALG"
"SU 3114","15:05","17:40","CDG",22,3,2020,"ALG"
"AH 1190","16:10","18:00","BOD",22,3,2020,"ALG"
"AH 1012","16:40","19:10","CDG",22,3,2020,"ALG"
"TU 375","16:50","18:00","TUN",22,3,2020,"ALG"
"TK 6327","17:00","19:40","VIE",22,3,2020,"ALG"
"AH 6184","17:00","18:15","ORN",22,3,2020,"ALG"
"AH 6218","17:00","18:40","OGX",22,3,2020,"ALG"
"AH 6120","17:15","18:45","TLM",22,3,2020,"ALG"
"AH 6222","17:30","19:10","HME",22,3,2020,"ALG"
"AH 6042","17:45","18:45","BSK",22,3,2020,"ALG"
"AH 6006","18:00","19:00","AAE",22,3,2020,"ALG"
"AH 6194","18:25","19:30","CZL",22,3,2020,"ALG"
"AH 6026","18:30","19:20","CZL",22,3,2020,"ALG"
"AH 6200","18:30","20:00","GHA",22,3,2020,"ALG"
"AH 6580","18:30","19:30","ORN",22,3,2020,"ALG"
"AF 1655","19:00","21:35","CDG",22,3,2020,"ALG"
"KQ 3017","19:00","21:35","CDG",22,3,2020,"ALG"
"SU 3112","19:00","21:35","CDG",22,3,2020,"ALG"
"AH 6176","19:40","20:55","AAE",22,3,2020,"ALG"
"VY 7990","20:10","21:45","MRS",22,3,2020,"ALG"
"IB 5722","20:10","21:45","MRS",22,3,2020,"ALG"
"AH 6106","20:30","21:30","ORN",22,3,2020,"ALG"
"AH 3018","22:10","03:45","ISL",22,3,2020,"ALG"
"TK 4598","22:10","03:45","ISL",22,3,2020,"ALG"
"AH 6232","23:00","01:25","TMR",22,3,2020,"ALG"
"VY 7475","23:20","00:40","BCN",22,3,2020,"ALG"
"IB 5681","23:20","00:40","BCN",22,3,2020,"ALG"
"AH 6142","23:30","01:20","AZR",22,3,2020,"ALG"
"AF 1355","06:00","08:40","CDG",23,3,2020,"ALG"
"KL 2067","06:00","08:40","CDG",23,3,2020,"ALG"
"KQ 3010","06:00","08:40","CDG",23,3,2020,"ALG"
"SU 3108","06:00","08:40","CDG",23,3,2020,"ALG"
"AH 6304","07:00","08:10","OGX",23,3,2020,"ALG"
"AH 6058","07:00","07:50","GJL",23,3,2020,"ALG"
"AH 6180","07:00","08:15","ORN",23,3,2020,"ALG"
"AH 6170","07:15","08:30","AAE",23,3,2020,"ALG"
"AH 6038","07:30","08:45","BLJ",23,3,2020,"ALG"
"AH 6190","07:30","08:35","CZL",23,3,2020,"ALG"
"SF 2320","08:00","09:40","AZR",23,3,2020,"ALG"
"AH 1220","08:00","09:30","MRS",23,3,2020,"ALG"
"SF 2100","09:15","10:20","AAE",23,3,2020,"ALG"
"AH 6018","09:30","10:35","CZL",23,3,2020,"ALG"
"AH 6032","09:30","10:45","TEE",23,3,2020,"ALG"
"AH 6132","10:00","12:15","CBH",23,3,2020,"ALG"
"AH 6156","10:25","13:15","TMX",23,3,2020,"ALG"
"AH 6040","10:35","11:35","BSK",23,3,2020,"ALG"
"AH 6266","10:40","12:05","TGR",23,3,2020,"ALG"
"AF 1555","10:45","13:20","CDG",23,3,2020,"ALG"
"KL 2181","10:45","13:20","CDG",23,3,2020,"ALG"
"SU 3110","10:45","13:20","CDG",23,3,2020,"ALG"
"SF 3018","11:15","13:45","SXB",23,3,2020,"ALG"
"5O 952","11:20","13:40","CDG",23,3,2020,"ALG"
"BA 2547","12:45","14:30","LGW",23,3,2020,"ALG"
"AH 5200","14:00","17:25","NKC",23,3,2020,"ALG"
"SF 2330","14:00","17:00","TMR",23,3,2020,"ALG"
"AH 6100","14:15","15:30","ORN",23,3,2020,"ALG"
"SF 2114","14:30","15:25","CZL",23,3,2020,"ALG"
"AH 6228","14:30","16:10","HME",23,3,2020,"ALG"
"AF 1855","15:05","17:40","CDG",23,3,2020,"ALG"
"MU 4986","15:05","17:40","CDG",23,3,2020,"ALG"
"SU 3114","15:05","17:40","CDG",23,3,2020,"ALG"
"KL 2183","15:05","17:40","CDG",23,3,2020,"ALG"
"AH 6056","15:10","16:00","GJL",23,3,2020,"ALG"
"AH 6140","15:35","18:25","AZR",23,3,2020,"ALG"
"QR 1380","15:45","23:25","DOH",23,3,2020,"ALG"
"AH 6372","15:45","17:25","HME",23,3,2020,"ALG"
"TU 375","15:55","17:05","TUN",23,3,2020,"ALG"
"SF 2220","15:55","16:55","ORN",23,3,2020,"ALG"
"AH 6250","16:00","17:00","ELU",23,3,2020,"ALG"
"AH 6218","17:00","18:40","OGX",23,3,2020,"ALG"
"AH 6184","17:00","18:15","ORN",23,3,2020,"ALG"
"AH 6222","17:30","18:45","HME",23,3,2020,"ALG"
"AH 6194","17:40","18:45","CZL",23,3,2020,"ALG"
"AH 6112","17:45","18:45","ORN",23,3,2020,"ALG"
"AH 6006","18:00","19:00","AAE",23,3,2020,"ALG"
"AH 5322","18:00","21:15","OUA",23,3,2020,"ALG"
"AH 6182","18:05","19:00","ORN",23,3,2020,"ALG"
"AH 6026","18:30","19:20","CZL",23,3,2020,"ALG"
"AH 6200","18:35","20:05","GHA",23,3,2020,"ALG"
"AH 6176","19:40","20:55","AAE",23,3,2020,"ALG"
"AH 6106","20:30","21:30","ORN",23,3,2020,"ALG"
"AH 6142","23:30","01:20","AZR",23,3,2020,"ALG"
"AH 6146","23:55","02:25","TIN",23,3,2020,"ALG"
"AH 6230","23:59","02:25","TMR",23,3,2020,"ALG"
"2J 507","08:30","09:20","BOY",17,3,2020,"OUA"
"KP 3010","08:30","09:20","BOY",17,3,2020,"OUA"
"KP 47","09:15","10:55","LFW",17,3,2020,"OUA"
"ET 1028","09:15","10:55","LFW",17,3,2020,"OUA"
