"flight","departure_time","arrival_time","origin","day","month","year","airport"
"VY 7396","08:30","09:35","ALC",21,3,2020,"ALG"
"IB 5677","08:30","09:35","ALC",21,3,2020,"ALG"
"AH 6059","08:40","09:35","GJL",21,3,2020,"ALG"
"SWT 8154","08:00","09:45","BCN",21,3,2020,"ALG"
"AH 6201","08:15","09:45","GHA",21,3,2020,"ALG"
"5O 951","07:50","10:10","CDG",21,3,2020,"ALG"
"AH 6181","09:05","10:20","ORN",21,3,2020,"ALG"
"AH 6191","09:15","10:20","CZL",21,3,2020,"ALG"
"AH 6141","07:50","10:40","AZR",21,3,2020,"ALG"
"AH 6171","09:20","10:40","AAE",21,3,2020,"ALG"
"AH 6039","09:35","10:50","BLJ",21,3,2020,"ALG"
"AH 6227","09:30","11:10","HME",21,3,2020,"ALG"
"AH 6109","10:55","12:10","ORN",21,3,2020,"ALG"
"MS 845","09:10","12:25","CAI",21,3,2020,"ALG"
"AH 1023","11:30","13:10","MRS",21,3,2020,"ALG"
"IB 8804","11:40","13:10","MAD",21,3,2020,"ALG"
"AH 1209","11:00","13:25","CDG",21,3,2020,"ALG"
"AH 1003","11:15","13:30","CDG",21,3,2020,"ALG"
"AH 1045","12:10","13:40","TLS",21,3,2020,"ALG"
"AF 1854","11:25","13:45","CDG",21,3,2020,"ALG"
"KQ 3728","11:25","13:45","CDG",21,3,2020,"ALG"
"MU 4985","11:25","13:45","CDG",21,3,2020,"ALG"
"SU 3115","11:25","13:45","CDG",21,3,2020,"ALG"
"QR 1379","09:00","13:45","DOH",21,3,2020,"ALG"
"KL 2182","11:25","13:45","CDG",21,3,2020,"ALG"
"AH 6253","12:50","14:20","ELU",21,3,2020,"ALG"
"AH 1037","12:35","14:25","LYS",21,3,2020,"ALG"
"AH 6157","12:55","14:30","TMX",21,3,2020,"ALG"
"AH 6071","13:45","14:50","LOO",21,3,2020,"ALG"
"AH 3001","12:05","15:00","SVO",21,3,2020,"ALG"
"AH 1011","13:00","15:10","ORY",21,3,2020,"ALG"
"TU 374","14:05","15:25","TUN",21,3,2020,"ALG"
"AF 9454","13:50","16:00","ORY",21,3,2020,"ALG"
"AH 6229","14:30","16:10","HME",21,3,2020,"ALG"
"AH 6217","14:30","16:10","OGX",21,3,2020,"ALG"
"SF 2321","14:30","16:10","AZR",21,3,2020,"ALG"
"IB 5665","15:35","16:40","VLC",21,3,2020,"ALG"
"VY 7338","15:35","16:40","VLC",21,3,2020,"ALG"
"AH 1001","14:30","16:45","CDG",21,3,2020,"ALG"
"AH 2047","14:45","16:45","GVA",21,3,2020,"ALG"
"AH 6319","15:25","17:05","OGX",21,3,2020,"ALG"
"AH 6051","16:50","17:20","BJA",21,3,2020,"ALG"
"AF 1654","15:20","17:40","CDG",21,3,2020,"ALG"
"SU 3113","15:20","17:40","CDG",21,3,2020,"ALG"
"AH 6057","16:50","17:45","GJL",21,3,2020,"ALG"
"AH 1803","16:15","17:50","HME",21,3,2020,"ALG"
"AH 2055","14:00","17:55","LHR",21,3,2020,"ALG"
"AH 6041","17:15","18:05","BSK",21,3,2020,"ALG"
"AH 1005","15:55","18:05","ORY",21,3,2020,"ALG"
"AH 6133","16:05","18:15","CBH",21,3,2020,"ALG"
"AH 1021","16:50","18:30","MRS",21,3,2020,"ALG"
"AH 1075","16:15","18:40","LIL",21,3,2020,"ALG"
"AH 6473","15:25","18:40","VVZ",21,3,2020,"ALG"
"AH 1041","17:05","18:40","NCE",21,3,2020,"ALG"
"AH 2029","15:50","18:50","VIE",21,3,2020,"ALG"
"VY 7991","17:35","19:10","MRS",21,3,2020,"ALG"
"IB 5723","17:35","19:10","MRS",21,3,2020,"ALG"
"AH 6035","18:05","19:40","TEE",21,3,2020,"ALG"
"AH 6111","18:55","19:55","ORN",21,3,2020,"ALG"
"AH 6185","19:30","20:45","ORN",21,3,2020,"ALG"
"SF 2341","18:45","21:00","TIN",21,3,2020,"ALG"
"AH 6029","20:25","21:30","CZL",21,3,2020,"ALG"
"AH 6103","20:20","21:35","ORN",21,3,2020,"ALG"
"VY 7474","20:30","21:45","BCN",21,3,2020,"ALG"
"IB 5680","20:30","21:45","BCN",21,3,2020,"ALG"
"AH 1013","20:35","22:50","CDG",21,3,2020,"ALG"
"AH 6177","21:45","23:05","AAE",21,3,2020,"ALG"
"AF 1354","21:00","23:20","CDG",21,3,2020,"ALG"
"KL 2068","21:00","23:20","CDG",21,3,2020,"ALG"
"KQ 3016","21:00","23:20","CDG",21,3,2020,"ALG"
"SU 3109","21:00","23:20","CDG",21,3,2020,"ALG"
"AH 6143","02:20","04:10","AZR",22,3,2020,"ALG"
"AH 6239","04:05","05:10","GHA",22,3,2020,"ALG"
"AH 6147","03:25","05:45","TIN",22,3,2020,"ALG"
"AH 3019","05:00","06:30","ISL",22,3,2020,"ALG"
"TK 4599","05:00","06:30","ISL",22,3,2020,"ALG"
"AH 6292","04:05","06:35","TMR",22,3,2020,"ALG"
"VY 7396","06:30","07:35","ALC",22,3,2020,"ALG"
"IB 5677","06:30","07:35","ALC",22,3,2020,"ALG"
"TK 6521","06:05","07:50","IST",22,3,2020,"ALG"
"AH 6107","07:00","08:00","ORN",22,3,2020,"ALG"
"AH 6007","07:15","08:15","AAE",22,3,2020,"ALG"
"AH 6027","07:35","08:25","CZL",22,3,2020,"ALG"
"VY 7476","07:20","08:35","BCN",22,3,2020,"ALG"
"IB 5682","07:20","08:35","BCN",22,3,2020,"ALG"
"AH 6219","07:00","08:40","OGX",22,3,2020,"ALG"
"AH 6223","07:00","08:40","HME",22,3,2020,"ALG"
"AH 6043","08:00","09:00","BSK",22,3,2020,"ALG"
"AH 6059","08:40","09:35","GJL",22,3,2020,"ALG"
"AH 6201","08:15","09:45","GHA",22,3,2020,"ALG"
"SF 2111","09:10","10:05","CZL",22,3,2020,"ALG"
"5O 951","08:00","10:20","CDG",22,3,2020,"ALG"
"AH 6191","09:15","10:20","CZL",22,3,2020,"ALG"
"AH 6171","09:20","10:40","AAE",22,3,2020,"ALG"
"AH 6039","09:35","10:50","BLJ",22,3,2020,"ALG"
"AH 6227","09:30","11:10","HME",22,3,2020,"ALG"
"AH 6217","10:30","12:10","OGX",22,3,2020,"ALG"
"AF 9454","10:00","12:10","ORY",22,3,2020,"ALG"
"BA 2546","08:20","12:15","LGW",22,3,2020,"ALG"
"MS 845","09:10","12:25","CAI",22,3,2020,"ALG"
"AH 1023","11:30","13:10","MRS",22,3,2020,"ALG"
"IB 8804","11:40","13:10","MAD",22,3,2020,"ALG"
"AH 1003","11:15","13:30","CDG",22,3,2020,"ALG"
"AF 1854","11:25","13:45","CDG",22,3,2020,"ALG"
"KL 2182","11:25","13:45","CDG",22,3,2020,"ALG"
"KQ 3728","11:25","13:45","CDG",22,3,2020,"ALG"
"MU 4985","11:25","13:45","CDG",22,3,2020,"ALG"
"SU 3115","11:25","13:45","CDG",22,3,2020,"ALG"
"AH 6253","12:45","14:15","ELU",22,3,2020,"ALG"
"AH 6267","12:55","14:20","TGR",22,3,2020,"ALG"
"AH 1037","12:35","14:25","LYS",22,3,2020,"ALG"
"SF 3013","12:20","14:40","NTE",22,3,2020,"ALG"
"TK 6327","13:20","15:05","IST",22,3,2020,"ALG"
"AH 6071","14:00","15:05","LOO",22,3,2020,"ALG"
"AH 1011","13:00","15:10","ORY",22,3,2020,"ALG"
"AH 2027","13:15","15:15","MXP",22,3,2020,"ALG"
"AH 6033","13:50","15:25","TEE",22,3,2020,"ALG"
"AH 6125","14:40","15:30","TID",22,3,2020,"ALG"
"AH 6181","14:30","15:45","ORN",22,3,2020,"ALG"
"AH 1045","14:30","16:00","TLS",22,3,2020,"ALG"
"TU 374","14:40","16:00","TUN",22,3,2020,"ALG"
"AH 1173","14:10","16:20","MLH",22,3,2020,"ALG"
"AH 6157","13:40","16:30","TMX",22,3,2020,"ALG"
"AH 2209","14:00","16:30","FRA",22,3,2020,"ALG"
"AH 1223","14:00","16:40","LYS",22,3,2020,"ALG"
"AH 1001","14:30","16:45","CDG",22,3,2020,"ALG"
"AH 2071","14:30","17:20","FRA",22,3,2020,"ALG"
"AH 6057","16:40","17:35","GJL",22,3,2020,"ALG"
"AF 1654","15:20","17:40","CDG",22,3,2020,"ALG"
"SU 3113","15:20","17:40","CDG",22,3,2020,"ALG"
"AH 6041","16:50","17:50","BSK",22,3,2020,"ALG"
"AH 2055","14:00","17:55","LHR",22,3,2020,"ALG"
"AH 1071","16:30","18:00","MPL",22,3,2020,"ALG"
"AH 1005","15:55","18:05","ORY",22,3,2020,"ALG"
"AH 3017","16:50","18:20","ISL",22,3,2020,"ALG"
"TK 4597","16:50","18:20","ISL",22,3,2020,"ALG"
"AH 2067","15:40","18:25","CRL",22,3,2020,"ALG"
"AH 1021","16:50","18:30","MRS",22,3,2020,"ALG"
"VY 7991","17:35","19:10","MRS",22,3,2020,"ALG"
"IB 5723","17:35","19:10","MRS",22,3,2020,"ALG"
"AH 6185","19:05","20:20","ORN",22,3,2020,"ALG"
"AH 1191","19:00","20:40","BOD",22,3,2020,"ALG"
"AH 6103","19:45","20:45","ORN",22,3,2020,"ALG"
"AH 6195","20:20","21:20","CZL",22,3,2020,"ALG"
"VY 7474","21:05","22:20","BCN",22,3,2020,"ALG"
"IB 5680","21:05","22:20","BCN",22,3,2020,"ALG"
"AH 1013","20:35","22:50","CDG",22,3,2020,"ALG"
"AH 6177","21:45","23:05","AAE",22,3,2020,"ALG"
"AF 1354","21:00","23:20","CDG",22,3,2020,"ALG"
"KL 2068","21:00","23:20","CDG",22,3,2020,"ALG"
"KQ 3016","21:00","23:20","CDG",22,3,2020,"ALG"
"SU 3109","21:00","23:20","CDG",22,3,2020,"ALG"
"AH 3201","02:30","04:15","ISL",23,3,2020,"ALG"
"AH 6143","02:30","04:20","AZR",23,3,2020,"ALG"
"AH 6232","04:15","06:30","DJG",23,3,2020,"ALG"
"AH 6107","07:00","08:00","ORN",23,3,2020,"ALG"
"AH 6007","07:15","08:15","AAE",23,3,2020,"ALG"
"AH 6027","07:35","08:25","CZL",23,3,2020,"ALG"
"AH 6121","07:00","08:30","TLM",23,3,2020,"ALG"
"AH 6219","07:00","08:40","OGX",23,3,2020,"ALG"
"AH 6043","08:00","09:00","BSK",23,3,2020,"ALG"
"SU 3111","07:00","09:25","CDG",23,3,2020,"ALG"
"KL 2180","07:00","09:25","CDG",23,3,2020,"ALG"
"AF 1554","07:00","09:25","CDG",23,3,2020,"ALG"
"AH 6223","07:45","09:25","HME",23,3,2020,"ALG"
"AH 6059","08:40","09:35","GJL",23,3,2020,"ALG"
"AH 6201","08:15","09:45","GHA",23,3,2020,"ALG"
"SF 2221","08:50","09:50","ORN",23,3,2020,"ALG"
"5O 951","08:00","10:20","CDG",23,3,2020,"ALG"
"AH 6181","09:05","10:20","ORN",23,3,2020,"ALG"
"AH 6191","09:25","10:30","CZL",23,3,2020,"ALG"
"SF 2111","09:40","10:35","CZL",23,3,2020,"ALG"
"AH 6171","09:20","10:40","AAE",23,3,2020,"ALG"
"AH 6039","09:35","10:50","BLJ",23,3,2020,"ALG"
"BA 2546","08:00","11:45","LGW",23,3,2020,"ALG"
"AH 1221","10:30","12:00","MRS",23,3,2020,"ALG"
"SF 2321","10:40","12:20","AZR",23,3,2020,"ALG"
"AH 6531","11:50","12:50","GHA",23,3,2020,"ALG"
"AH 6033","11:35","13:10","TEE",23,3,2020,"ALG"
"AH 6041","12:15","13:25","BSK",23,3,2020,"ALG"
"KL 2182","11:25","13:45","CDG",23,3,2020,"ALG"
"MU 4985","11:25","13:45","CDG",23,3,2020,"ALG"
"SU 3115","11:25","13:45","CDG",23,3,2020,"ALG"
"AF 1854","11:25","13:45","CDG",23,3,2020,"ALG"
"QR 1379","09:00","13:45","DOH",23,3,2020,"ALG"
"KQ 3728","11:25","13:45","CDG",23,3,2020,"ALG"
"AH 6267","12:55","14:20","TGR",23,3,2020,"ALG"
"AH 6305","13:30","14:40","OGX",23,3,2020,"ALG"
"AH 6183","13:35","14:50","ORN",23,3,2020,"ALG"
"TU 374","13:35","14:55","TUN",23,3,2020,"ALG"
"AH 6141","13:15","16:05","AZR",23,3,2020,"ALG"
"SF 2101","15:35","16:40","AAE",23,3,2020,"ALG"
"AH 6157","14:05","16:55","TMX",23,3,2020,"ALG"
"AH 6111","15:55","17:10","ORN",23,3,2020,"ALG"
"SF 3019","14:45","17:15","SXB",23,3,2020,"ALG"
"AH 6051","16:50","17:20","BJA",23,3,2020,"ALG"
"AH 6057","16:50","17:45","GJL",23,3,2020,"ALG"
"AH 6103","17:00","17:50","ORN",23,3,2020,"ALG"
"AH 6229","17:00","18:40","HME",23,3,2020,"ALG"
"AH 6251","18:05","18:55","ELU",23,3,2020,"ALG"
"AH 6195","19:35","20:35","CZL",23,3,2020,"ALG"
"AH 6185","20:00","21:00","ORN",23,3,2020,"ALG"
"AH 6133","19:10","21:20","CBH",23,3,2020,"ALG"
"SF 2333","19:45","22:05","INZ",23,3,2020,"ALG"
"AH 6177","21:45","23:05","AAE",23,3,2020,"ALG"
"AH 5201","18:25","23:15","NKC",23,3,2020,"ALG"
"AF 1354","21:00","23:20","CDG",23,3,2020,"ALG"
"KL 2068","21:00","23:20","CDG",23,3,2020,"ALG"
"KQ 3016","21:00","23:20","CDG",23,3,2020,"ALG"
"SU 3109","21:00","23:20","CDG",23,3,2020,"ALG"
"AH 6373","23:15","00:55","HME",23,3,2020,"ALG"
"KP 47","08:35","08:40","NIM",17,3,2020,"OUA"
"ET 1028","08:35","08:40","NIM",17,3,2020,"OUA"
"AF 6906","08:35","10:05","ABJ",17,3,2020,"OUA"
"2J 515","08:15","11:05","DSS",17,3,2020,"OUA"
"KP 3003","08:15","11:05","DSS",17,3,2020,"OUA"
"2J 513","11:25","12:45","BKO",17,3,2020,"OUA"
"KP 3001","11:25","12:45","BKO",17,3,2020,"OUA"
"VRE 730","12:25","14:00","ABJ",17,3,2020,"OUA"
"EK 9707","09:25","14:05","DWC",17,3,2020,"OUA"
"2J 508","14:05","14:55","BOY",17,3,2020,"OUA"
"KP 3011","14:05","14:55","BOY",17,3,2020,"OUA"
"KP 46","13:20","15:05","LFW",17,3,2020,"OUA"
"ET 1027","13:20","15:05","LFW",17,3,2020,"OUA"
"DL 8625","13:10","17:45","CDG",17,3,2020,"OUA"
"AF 586","13:10","17:45","CDG",17,3,2020,"OUA"
"KL 2198","13:10","17:45","CDG",17,3,2020,"OUA"
"TU 397","16:05","19:25","TUN",17,3,2020,"OUA"
"TK 531","17:50","21:50","ISL",17,3,2020,"OUA"
"ET 3907","22:55","23:55","LOS",17,3,2020,"OUA"
"KP 47","08:35","08:40","NIM",18,3,2020,"OUA"
"ET 1028","08:35","08:40","NIM",18,3,2020,"OUA"
"2J 502","08:30","09:20","BOY",18,3,2020,"OUA"
"VRE 730","12:25","14:00","ABJ",18,3,2020,"OUA"
"2J 531","14:30","14:25","NIM",18,3,2020,"OUA"
"KP 46","13:20","15:05","LFW",18,3,2020,"OUA"
"ET 1027","13:20","15:05","LFW",18,3,2020,"OUA"
"2J 558","14:45","15:15","COO",18,3,2020,"OUA"
"KP 3009","14:45","15:15","COO",18,3,2020,"OUA"
"2J 518","14:20","15:50","ABJ",18,3,2020,"OUA"
"KP 3005","14:20","15:50","ABJ",18,3,2020,"OUA"
"AC 6334","11:15","16:10","BRU",18,3,2020,"OUA"
"UA 9979","11:15","16:10","BRU",18,3,2020,"OUA"
"LH 5548","11:15","16:10","BRU",18,3,2020,"OUA"
"SN 255","11:15","16:10","BRU",18,3,2020,"OUA"
"DL 8412","13:10","17:55","CDG",18,3,2020,"OUA"
"AF 914","13:10","17:55","CDG",18,3,2020,"OUA"
"2J 523","17:15","18:35","ACC",18,3,2020,"OUA"
"KP 3007","17:15","18:35","ACC",18,3,2020,"OUA"
"KQ 4718","17:15","18:35","ACC",18,3,2020,"OUA"
"SZN 307","17:30","18:45","BKO",18,3,2020,"OUA"
"AH 5322","19:00","21:15","ALG",18,3,2020,"OUA"
"SN 256","19:50","21:25","ABJ",18,3,2020,"OUA"
"AC 6348","19:50","21:25","ABJ",18,3,2020,"OUA"
"LH 5547","19:50","21:25","ABJ",18,3,2020,"OUA"
"UA 9978","19:50","21:25","ABJ",18,3,2020,"OUA"
"KP 47","08:35","08:40","NIM",19,3,2020,"OUA"
"ET 1028","08:35","08:40","NIM",19,3,2020,"OUA"
"2J 556","10:45","12:05","BKO",19,3,2020,"OUA"
"KP 3022","10:45","12:05","BKO",19,3,2020,"OUA"
"VRE 730","12:25","14:00","ABJ",19,3,2020,"OUA"
"2J 508","14:05","14:55","BOY",19,3,2020,"OUA"
"KP 3011","14:05","14:55","BOY",19,3,2020,"OUA"
"KP 46","13:20","15:05","LFW",19,3,2020,"OUA"
"ET 1027","13:20","15:05","LFW",19,3,2020,"OUA"
"2J 558","14:45","15:15","COO",19,3,2020,"OUA"
"KP 3009","14:45","15:15","COO",19,3,2020,"OUA"
"ET 937","15:10","15:25","NIM",19,3,2020,"OUA"
"KP 1072","15:10","15:25","NIM",19,3,2020,"OUA"
"SQ 6133","15:10","15:25","NIM",19,3,2020,"OUA"
"KL 2198","13:10","17:45","CDG",19,3,2020,"OUA"
"DL 8625","13:10","17:45","CDG",19,3,2020,"OUA"
"AF 586","13:10","17:45","CDG",19,3,2020,"OUA"
"CV 8844","17:45","22:30","LUX",19,3,2020,"OUA"
"KP 47","08:35","08:40","NIM",20,3,2020,"OUA"
"ET 1028","08:35","08:40","NIM",20,3,2020,"OUA"
"2J 556","10:45","12:05","BKO",20,3,2020,"OUA"
"KP 3022","10:45","12:05","BKO",20,3,2020,"OUA"
"VRE 730","12:25","14:00","ABJ",20,3,2020,"OUA"
"KP 46","13:20","15:05","LFW",20,3,2020,"OUA"
"ET 1027","13:20","15:05","LFW",20,3,2020,"OUA"
"2J 531","15:30","15:25","NIM",20,3,2020,"OUA"
"2J 518","14:20","15:50","ABJ",20,3,2020,"OUA"
"KP 3005","14:20","15:50","ABJ",20,3,2020,"OUA"
"DL 8625","13:10","17:45","CDG",20,3,2020,"OUA"
"KL 2198","13:10","17:45","CDG",20,3,2020,"OUA"
"AF 586","13:10","17:45","CDG",20,3,2020,"OUA"
"SZN 307","17:30","18:45","BKO",20,3,2020,"OUA"
"TU 397","16:00","19:25","TUN",20,3,2020,"OUA"
"2J 523","18:15","19:35","ACC",20,3,2020,"OUA"
"KP 3007","18:15","19:35","ACC",20,3,2020,"OUA"
"AH 5322","19:00","21:15","ALG",20,3,2020,"OUA"
"TK 535","17:50","21:50","ISL",20,3,2020,"OUA"
"2J 502","21:55","22:45","BOY",20,3,2020,"OUA"
"TK 535","17:50","21:50","ISL",21,3,2020,"OUA"
"KP 47","08:35","08:40","NIM",21,3,2020,"OUA"
"ET 1028","08:35","08:40","NIM",21,3,2020,"OUA"
"2J 513","07:50","09:10","BKO",21,3,2020,"OUA"
"KP 3001","07:50","09:10","BKO",21,3,2020,"OUA"
"KQ 4213","07:50","09:10","BKO",21,3,2020,"OUA"
"2J 502","08:30","09:20","BOY",21,3,2020,"OUA"
"2J 515","08:15","11:05","DSS",21,3,2020,"OUA"
"KP 3003","08:15","11:05","DSS",21,3,2020,"OUA"
"VRE 730","12:25","14:00","ABJ",21,3,2020,"OUA"
"2J 531","14:30","14:25","NIM",21,3,2020,"OUA"
"KP 46","13:20","15:05","LFW",21,3,2020,"OUA"
"ET 1027","13:20","15:05","LFW",21,3,2020,"OUA"
"2J 558","14:45","15:15","COO",21,3,2020,"OUA"
"KP 3009","14:45","15:15","COO",21,3,2020,"OUA"
"ET 937","15:10","15:25","NIM",21,3,2020,"OUA"
"KP 1072","15:10","15:25","NIM",21,3,2020,"OUA"
"SQ 6133","15:10","15:25","NIM",21,3,2020,"OUA"
"2J 518","14:20","15:50","ABJ",21,3,2020,"OUA"
"KP 3005","14:20","15:50","ABJ",21,3,2020,"OUA"
"KQ 4215","14:20","15:50","ABJ",21,3,2020,"OUA"
"AC 6334","11:15","16:10","BRU",21,3,2020,"OUA"
"UA 9979","11:15","16:10","BRU",21,3,2020,"OUA"
"LH 5548","11:15","16:10","BRU",21,3,2020,"OUA"
"SN 255","11:15","16:10","BRU",21,3,2020,"OUA"
"DL 8412","13:10","17:55","CDG",21,3,2020,"OUA"
"AF 914","13:10","17:55","CDG",21,3,2020,"OUA"
"SN 256","19:50","21:25","ABJ",21,3,2020,"OUA"
"AC 6348","19:50","21:25","ABJ",21,3,2020,"OUA"
"LH 5547","19:50","21:25","ABJ",21,3,2020,"OUA"
"UA 9978","19:50","21:25","ABJ",21,3,2020,"OUA"
"KP 47","08:35","08:40","NIM",22,3,2020,"OUA"
"ET 1028","08:35","08:40","NIM",22,3,2020,"OUA"
"2J 513","07:50","09:10","BKO",22,3,2020,"OUA"
"KP 3001","07:50","09:10","BKO",22,3,2020,"OUA"
"2J 515","08:15","11:05","DSS",22,3,2020,"OUA"
"KP 3003","08:15","11:05","DSS",22,3,2020,"OUA"
"VRE 730","12:25","14:00","ABJ",22,3,2020,"OUA"
"2J 531","14:30","14:25","NIM",22,3,2020,"OUA"
"KP 46","13:20","15:05","LFW",22,3,2020,"OUA"
"ET 1027","13:20","15:05","LFW",22,3,2020,"OUA"
"2J 558","14:45","15:15","COO",22,3,2020,"OUA"
"KP 3009","14:45","15:15","COO",22,3,2020,"OUA"
"2J 518","14:20","15:50","ABJ",22,3,2020,"OUA"
"AF 586","13:10","17:45","CDG",22,3,2020,"OUA"
"KL 2198","13:10","17:45","CDG",22,3,2020,"OUA"
"DL 8625","13:10","17:45","CDG",22,3,2020,"OUA"
"ET 3911","15:00","18:00","ADD",22,3,2020,"OUA"
"SZN 307","17:30","18:45","BKO",22,3,2020,"OUA"
"TU 397","16:00","19:25","TUN",22,3,2020,"OUA"
"2J 502","19:05","19:55","BOY",22,3,2020,"OUA"
"2J 513","07:50","09:10","BKO",23,3,2020,"OUA"
"KP 3001","07:50","09:10","BKO",23,3,2020,"OUA"
"2J 502","08:30","09:20","BOY",23,3,2020,"OUA"
"2J 515","08:15","11:05","DSS",23,3,2020,"OUA"
"KP 3003","08:15","11:05","DSS",23,3,2020,"OUA"
"VRE 730","12:25","14:00","ABJ",23,3,2020,"OUA"
"2J 531","14:30","14:25","NIM",23,3,2020,"OUA"
"ET 1027","13:20","15:05","LFW",23,3,2020,"OUA"
"KP 46","13:20","15:05","LFW",23,3,2020,"OUA"
"2J 558","14:45","15:15","COO",23,3,2020,"OUA"
"KP 3009","14:45","15:15","COO",23,3,2020,"OUA"
"2J 518","14:20","15:50","ABJ",23,3,2020,"OUA"
"KP 3005","14:20","15:50","ABJ",23,3,2020,"OUA"
"KQ 4211","14:20","15:50","ABJ",23,3,2020,"OUA"
"DL 8412","13:10","17:55","CDG",23,3,2020,"OUA"
"AF 914","13:10","17:55","CDG",23,3,2020,"OUA"
"2J 523","17:15","18:35","ACC",23,3,2020,"OUA"
"KP 3007","17:15","18:35","ACC",23,3,2020,"OUA"
"KQ 4718","17:15","18:35","ACC",23,3,2020,"OUA"
"AH 5322","18:00","21:15","ALG",23,3,2020,"OUA"
"SN 256","19:50","21:25","ABJ",23,3,2020,"OUA"
"AC 6348","19:50","21:25","ABJ",23,3,2020,"OUA"
"LH 5547","19:50","21:25","ABJ",23,3,2020,"OUA"
"UA 9978","19:50","21:25","ABJ",23,3,2020,"OUA"
"TK 535","17:50","21:50","ISL",23,3,2020,"OUA"
"CV 7172","03:25","04:30","ABJ",17,3,2020,"ACC"
"CV 7161","02:00","04:40","ABJ",17,3,2020,"ACC"
"AF 6744","06:50","06:55","LOS",17,3,2020,"ACC"
"MS 881","02:05","06:35","CAI",17,3,2020,"ACC"
"APK 7565","04:10","07:10","BJL",17,3,2020,"ACC"
"APK 7566","07:20","07:20","LOS",17,3,2020,"ACC"
"AFW 131","07:10","07:50","TKD",17,3,2020,"ACC"
"SA 210","17:40","08:20","IAD",17,3,2020,"ACC"
"B6 5223","17:40","08:20","IAD",17,3,2020,"ACC"
"UA 7228","17:40","08:20","IAD",17,3,2020,"ACC"
"AFW 101","07:40","08:20","KMS",17,3,2020,"ACC"
"SA 7711","07:40","08:20","KMS",17,3,2020,"ACC"
"AFW 421","07:55","08:50","ABJ",17,3,2020,"ACC"
"QR 8780","08:50","09:00","LOS",17,3,2020,"ACC"
"AFW 161","08:00","09:00","TML",17,3,2020,"ACC"
"AFW 211","09:00","09:00","LOS",17,3,2020,"ACC"
"O2P 173","08:00","09:10","TML",17,3,2020,"ACC"
"APK 7574","08:50","09:20","ABV",17,3,2020,"ACC"
"KP 21","08:10","10:10","ROB",17,3,2020,"ACC"
"ET 1006","08:10","10:10","ROB",17,3,2020,"ACC"
"AFW 105","09:30","10:10","KMS",17,3,2020,"ACC"
"O2P 145","09:40","10:20","KMS",17,3,2020,"ACC"
"MS 882","09:35","10:35","ABJ",17,3,2020,"ACC"
"KQ 504","08:10","10:50","NBO",17,3,2020,"ACC"
"DL 9166","08:10","10:50","NBO",17,3,2020,"ACC"
"AFW 107","10:10","10:50","KMS",17,3,2020,"ACC"
"KP 1062","08:40","11:20","ADD",17,3,2020,"ACC"
"KU 6921","08:40","11:20","ADD",17,3,2020,"ACC"
"ET 921","08:40","11:20","ADD",17,3,2020,"ACC"
"SW 8921","08:40","11:20","ADD",17,3,2020,"ACC"
"SQ 6099","08:40","11:20","ADD",17,3,2020,"ACC"
"AI 7589","08:40","11:20","ADD",17,3,2020,"ACC"
"EK 787","07:35","12:05","DXB",17,3,2020,"ACC"
"QF 8787","07:35","12:05","DXB",17,3,2020,"ACC"
"AFW 213","12:10","12:10","LOS",17,3,2020,"ACC"
"APK 7567","11:00","13:00","ROB",17,3,2020,"ACC"
"AFW 111","12:30","13:10","KMS",17,3,2020,"ACC"
"KP 22","12:40","13:20","LFW",17,3,2020,"ACC"
"ET 1042","12:40","13:20","LFW",17,3,2020,"ACC"
"DL 420","23:40","13:30","JFK",17,3,2020,"ACC"
"O2P 149","13:10","13:50","KMS",17,3,2020,"ACC"
"AFW 195","13:10","14:10","TML",17,3,2020,"ACC"
"AFW 171","13:20","14:20","TML",17,3,2020,"ACC"
"AFW 137","13:40","14:20","TKD",17,3,2020,"ACC"
"TP 1527","09:35","15:10","LIS",17,3,2020,"ACC"
"AFW 255","14:35","15:20","ABV",17,3,2020,"ACC"
"SA 7709","14:35","15:20","ABV",17,3,2020,"ACC"
"AFW 117","14:50","15:30","KMS",17,3,2020,"ACC"
"APK 7572","16:00","16:00","LOS",17,3,2020,"ACC"
"AFW 139","15:50","16:30","TKD",17,3,2020,"ACC"
"AFW 115","15:50","16:30","KMS",17,3,2020,"ACC"
"LX 4525","11:10","16:55","BRU",17,3,2020,"ACC"
"LH 5646","11:10","16:55","BRU",17,3,2020,"ACC"
"AC 6380","11:10","16:55","BRU",17,3,2020,"ACC"
"SN 277","11:10","16:55","BRU",17,3,2020,"ACC"
"UA 9972","11:10","16:55","BRU",17,3,2020,"ACC"
"AFW 177","16:20","17:20","TML",17,3,2020,"ACC"
"O2P 153","16:50","17:30","KMS",17,3,2020,"ACC"
"EK 788","16:25","17:30","ABJ",17,3,2020,"ACC"
"AFW 141","17:10","17:50","TKD",17,3,2020,"ACC"
"W3 304","18:00","18:00","LOS",17,3,2020,"ACC"
"AFW 181","17:30","18:30","TML",17,3,2020,"ACC"
"O2P 179","17:30","18:40","TML",17,3,2020,"ACC"
"AFW 121","18:10","18:50","KMS",17,3,2020,"ACC"
"KQ 505","17:50","19:40","ROB",17,3,2020,"ACC"
"SU 3340","14:25","19:55","AMS",17,3,2020,"ACC"
"DL 9372","14:25","19:55","AMS",17,3,2020,"ACC"
"AF 8249","14:25","19:55","AMS",17,3,2020,"ACC"
